student_id,age.x,study_hours_per_day,social_media_hours,netflix_hours,part_time_job,attendance_percentage,sleep_hours,diet_quality,exercise_frequency,parental_education_level,internet_quality,mental_health_rating,extracurricular_participation,exam_score,social_media_hours_binned,age_range,age.y,social_media_hours_raw,depression_score,sleep_issues_score
S1523,23,4,3.4,3.2,No,83,6.6,Good,5,High School,Average,1,No,61.7,3-4 hours,22-25,22,between 3 and 4 hours,2,5
S1523,23,4,3.4,3.2,No,83,6.6,Good,5,High School,Average,1,No,61.7,3-4 hours,22-25,22,between 3 and 4 hours,3,4
S1523,23,4,3.4,3.2,No,83,6.6,Good,5,High School,Average,1,No,61.7,3-4 hours,22-25,25,between 3 and 4 hours,3,4
S1523,23,4,3.4,3.2,No,83,6.6,Good,5,High School,Average,1,No,61.7,3-4 hours,22-25,22,between 3 and 4 hours,4,3
S1523,23,4,3.4,3.2,No,83,6.6,Good,5,High School,Average,1,No,61.7,3-4 hours,22-25,23,between 3 and 4 hours,4,5
S1523,23,4,3.4,3.2,No,83,6.6,Good,5,High School,Average,1,No,61.7,3-4 hours,22-25,22,between 3 and 4 hours,3,5
S1523,23,4,3.4,3.2,No,83,6.6,Good,5,High School,Average,1,No,61.7,3-4 hours,22-25,24,between 3 and 4 hours,5,4
S1523,23,4,3.4,3.2,No,83,6.6,Good,5,High School,Average,1,No,61.7,3-4 hours,22-25,22,between 3 and 4 hours,3,3
S1523,23,4,3.4,3.2,No,83,6.6,Good,5,High School,Average,1,No,61.7,3-4 hours,22-25,23,between 3 and 4 hours,2,4
S1523,23,4,3.4,3.2,No,83,6.6,Good,5,High School,Average,1,No,61.7,3-4 hours,22-25,22,between 3 and 4 hours,3,4
S1523,23,4,3.4,3.2,No,83,6.6,Good,5,High School,Average,1,No,61.7,3-4 hours,22-25,22,between 3 and 4 hours,3,4
S1523,23,4,3.4,3.2,No,83,6.6,Good,5,High School,Average,1,No,61.7,3-4 hours,22-25,24,between 3 and 4 hours,2,2
S1523,23,4,3.4,3.2,No,83,6.6,Good,5,High School,Average,1,No,61.7,3-4 hours,22-25,24,between 3 and 4 hours,3,4
S1523,23,4,3.4,3.2,No,83,6.6,Good,5,High School,Average,1,No,61.7,3-4 hours,22-25,25,between 3 and 4 hours,4,3
S1523,23,4,3.4,3.2,No,83,6.6,Good,5,High School,Average,1,No,61.7,3-4 hours,22-25,23,between 3 and 4 hours,3,2
S1523,23,4,3.4,3.2,No,83,6.6,Good,5,High School,Average,1,No,61.7,3-4 hours,22-25,24,between 3 and 4 hours,3,3
S1523,23,4,3.4,3.2,No,83,6.6,Good,5,High School,Average,1,No,61.7,3-4 hours,22-25,22,between 3 and 4 hours,1,2
S1523,23,4,3.4,3.2,No,83,6.6,Good,5,High School,Average,1,No,61.7,3-4 hours,22-25,23,between 3 and 4 hours,5,2
S1523,23,4,3.4,3.2,No,83,6.6,Good,5,High School,Average,1,No,61.7,3-4 hours,22-25,23,between 3 and 4 hours,4,3
S1523,23,4,3.4,3.2,No,83,6.6,Good,5,High School,Average,1,No,61.7,3-4 hours,22-25,24,between 3 and 4 hours,3,3
S1523,23,4,3.4,3.2,No,83,6.6,Good,5,High School,Average,1,No,61.7,3-4 hours,22-25,22,between 3 and 4 hours,2,4
S1523,23,4,3.4,3.2,No,83,6.6,Good,5,High School,Average,1,No,61.7,3-4 hours,22-25,22,between 3 and 4 hours,5,5
S1523,23,4,3.4,3.2,No,83,6.6,Good,5,High School,Average,1,No,61.7,3-4 hours,22-25,22,between 3 and 4 hours,3,3
S1523,23,4,3.4,3.2,No,83,6.6,Good,5,High School,Average,1,No,61.7,3-4 hours,22-25,22,between 3 and 4 hours,3,2
S1524,18,1.7,2.9,2.5,No,84.6,6,Good,0,Bachelor,Average,7,Yes,39.9,2-3 hours,18-21,21,between 2 and 3 hours,5,5
S1524,18,1.7,2.9,2.5,No,84.6,6,Good,0,Bachelor,Average,7,Yes,39.9,2-3 hours,18-21,21,between 2 and 3 hours,4,1
S1524,18,1.7,2.9,2.5,No,84.6,6,Good,0,Bachelor,Average,7,Yes,39.9,2-3 hours,18-21,18,between 2 and 3 hours,3,2
S1524,18,1.7,2.9,2.5,No,84.6,6,Good,0,Bachelor,Average,7,Yes,39.9,2-3 hours,18-21,19,between 2 and 3 hours,4,5
S1524,18,1.7,2.9,2.5,No,84.6,6,Good,0,Bachelor,Average,7,Yes,39.9,2-3 hours,18-21,19,between 2 and 3 hours,1,4
S1524,18,1.7,2.9,2.5,No,84.6,6,Good,0,Bachelor,Average,7,Yes,39.9,2-3 hours,18-21,18,between 2 and 3 hours,4,4
S1524,18,1.7,2.9,2.5,No,84.6,6,Good,0,Bachelor,Average,7,Yes,39.9,2-3 hours,18-21,20,between 2 and 3 hours,5,4
S1524,18,1.7,2.9,2.5,No,84.6,6,Good,0,Bachelor,Average,7,Yes,39.9,2-3 hours,18-21,20,between 2 and 3 hours,3,5
S1524,18,1.7,2.9,2.5,No,84.6,6,Good,0,Bachelor,Average,7,Yes,39.9,2-3 hours,18-21,21,between 2 and 3 hours,2,4
S1524,18,1.7,2.9,2.5,No,84.6,6,Good,0,Bachelor,Average,7,Yes,39.9,2-3 hours,18-21,21,between 2 and 3 hours,4,1
S1524,18,1.7,2.9,2.5,No,84.6,6,Good,0,Bachelor,Average,7,Yes,39.9,2-3 hours,18-21,21,between 2 and 3 hours,2,5
S1524,18,1.7,2.9,2.5,No,84.6,6,Good,0,Bachelor,Average,7,Yes,39.9,2-3 hours,18-21,19,between 2 and 3 hours,4,1
S1524,18,1.7,2.9,2.5,No,84.6,6,Good,0,Bachelor,Average,7,Yes,39.9,2-3 hours,18-21,20,between 2 and 3 hours,2,4
S1524,18,1.7,2.9,2.5,No,84.6,6,Good,0,Bachelor,Average,7,Yes,39.9,2-3 hours,18-21,20,between 2 and 3 hours,2,3
S1524,18,1.7,2.9,2.5,No,84.6,6,Good,0,Bachelor,Average,7,Yes,39.9,2-3 hours,18-21,21,between 2 and 3 hours,3,4
S1524,18,1.7,2.9,2.5,No,84.6,6,Good,0,Bachelor,Average,7,Yes,39.9,2-3 hours,18-21,21,between 2 and 3 hours,5,4
S1524,18,1.7,2.9,2.5,No,84.6,6,Good,0,Bachelor,Average,7,Yes,39.9,2-3 hours,18-21,21,between 2 and 3 hours,4,4
S1524,18,1.7,2.9,2.5,No,84.6,6,Good,0,Bachelor,Average,7,Yes,39.9,2-3 hours,18-21,21,between 2 and 3 hours,3,3
S1524,18,1.7,2.9,2.5,No,84.6,6,Good,0,Bachelor,Average,7,Yes,39.9,2-3 hours,18-21,20,between 2 and 3 hours,5,5
S1524,18,1.7,2.9,2.5,No,84.6,6,Good,0,Bachelor,Average,7,Yes,39.9,2-3 hours,18-21,21,between 2 and 3 hours,4,2
S1524,18,1.7,2.9,2.5,No,84.6,6,Good,0,Bachelor,Average,7,Yes,39.9,2-3 hours,18-21,21,between 2 and 3 hours,4,2
S1524,18,1.7,2.9,2.5,No,84.6,6,Good,0,Bachelor,Average,7,Yes,39.9,2-3 hours,18-21,21,between 2 and 3 hours,5,2
S1524,18,1.7,2.9,2.5,No,84.6,6,Good,0,Bachelor,Average,7,Yes,39.9,2-3 hours,18-21,21,between 2 and 3 hours,4,2
S1524,18,1.7,2.9,2.5,No,84.6,6,Good,0,Bachelor,Average,7,Yes,39.9,2-3 hours,18-21,21,between 2 and 3 hours,1,4
S1524,18,1.7,2.9,2.5,No,84.6,6,Good,0,Bachelor,Average,7,Yes,39.9,2-3 hours,18-21,21,between 2 and 3 hours,4,4
S1525,23,5.3,2.9,0.9,No,91.6,5,Good,4,High School,Poor,4,No,84.1,2-3 hours,22-25,22,between 2 and 3 hours,3,4
S1525,23,5.3,2.9,0.9,No,91.6,5,Good,4,High School,Poor,4,No,84.1,2-3 hours,22-25,24,between 2 and 3 hours,5,5
S1525,23,5.3,2.9,0.9,No,91.6,5,Good,4,High School,Poor,4,No,84.1,2-3 hours,22-25,22,between 2 and 3 hours,2,2
S1525,23,5.3,2.9,0.9,No,91.6,5,Good,4,High School,Poor,4,No,84.1,2-3 hours,22-25,24,between 2 and 3 hours,2,3
S1525,23,5.3,2.9,0.9,No,91.6,5,Good,4,High School,Poor,4,No,84.1,2-3 hours,22-25,22,between 2 and 3 hours,1,4
S1525,23,5.3,2.9,0.9,No,91.6,5,Good,4,High School,Poor,4,No,84.1,2-3 hours,22-25,22,between 2 and 3 hours,5,2
S1525,23,5.3,2.9,0.9,No,91.6,5,Good,4,High School,Poor,4,No,84.1,2-3 hours,22-25,23,between 2 and 3 hours,5,5
S1525,23,5.3,2.9,0.9,No,91.6,5,Good,4,High School,Poor,4,No,84.1,2-3 hours,22-25,24,between 2 and 3 hours,5,2
S1525,23,5.3,2.9,0.9,No,91.6,5,Good,4,High School,Poor,4,No,84.1,2-3 hours,22-25,22,between 2 and 3 hours,4,5
S1525,23,5.3,2.9,0.9,No,91.6,5,Good,4,High School,Poor,4,No,84.1,2-3 hours,22-25,24,between 2 and 3 hours,4,1
S1525,23,5.3,2.9,0.9,No,91.6,5,Good,4,High School,Poor,4,No,84.1,2-3 hours,22-25,22,between 2 and 3 hours,3,2
S1525,23,5.3,2.9,0.9,No,91.6,5,Good,4,High School,Poor,4,No,84.1,2-3 hours,22-25,22,between 2 and 3 hours,4,3
S1525,23,5.3,2.9,0.9,No,91.6,5,Good,4,High School,Poor,4,No,84.1,2-3 hours,22-25,22,between 2 and 3 hours,3,3
S1525,23,5.3,2.9,0.9,No,91.6,5,Good,4,High School,Poor,4,No,84.1,2-3 hours,22-25,23,between 2 and 3 hours,3,5
S1525,23,5.3,2.9,0.9,No,91.6,5,Good,4,High School,Poor,4,No,84.1,2-3 hours,22-25,24,between 2 and 3 hours,4,4
S1525,23,5.3,2.9,0.9,No,91.6,5,Good,4,High School,Poor,4,No,84.1,2-3 hours,22-25,24,between 2 and 3 hours,3,4
S1525,23,5.3,2.9,0.9,No,91.6,5,Good,4,High School,Poor,4,No,84.1,2-3 hours,22-25,22,between 2 and 3 hours,4,1
S1525,23,5.3,2.9,0.9,No,91.6,5,Good,4,High School,Poor,4,No,84.1,2-3 hours,22-25,23,between 2 and 3 hours,2,1
S1525,23,5.3,2.9,0.9,No,91.6,5,Good,4,High School,Poor,4,No,84.1,2-3 hours,22-25,23,between 2 and 3 hours,2,5
S1525,23,5.3,2.9,0.9,No,91.6,5,Good,4,High School,Poor,4,No,84.1,2-3 hours,22-25,22,between 2 and 3 hours,5,5
S1525,23,5.3,2.9,0.9,No,91.6,5,Good,4,High School,Poor,4,No,84.1,2-3 hours,22-25,22,between 2 and 3 hours,2,3
S1525,23,5.3,2.9,0.9,No,91.6,5,Good,4,High School,Poor,4,No,84.1,2-3 hours,22-25,22,between 2 and 3 hours,5,2
S1525,23,5.3,2.9,0.9,No,91.6,5,Good,4,High School,Poor,4,No,84.1,2-3 hours,22-25,22,between 2 and 3 hours,3,4
S1525,23,5.3,2.9,0.9,No,91.6,5,Good,4,High School,Poor,4,No,84.1,2-3 hours,22-25,25,between 2 and 3 hours,2,1
S1525,23,5.3,2.9,0.9,No,91.6,5,Good,4,High School,Poor,4,No,84.1,2-3 hours,22-25,22,between 2 and 3 hours,4,5
S1525,23,5.3,2.9,0.9,No,91.6,5,Good,4,High School,Poor,4,No,84.1,2-3 hours,22-25,22,between 2 and 3 hours,5,3
S1525,23,5.3,2.9,0.9,No,91.6,5,Good,4,High School,Poor,4,No,84.1,2-3 hours,22-25,23,between 2 and 3 hours,5,4
S1525,23,5.3,2.9,0.9,No,91.6,5,Good,4,High School,Poor,4,No,84.1,2-3 hours,22-25,25,between 2 and 3 hours,5,5
S1525,23,5.3,2.9,0.9,No,91.6,5,Good,4,High School,Poor,4,No,84.1,2-3 hours,22-25,22,between 2 and 3 hours,5,4
S1525,23,5.3,2.9,0.9,No,91.6,5,Good,4,High School,Poor,4,No,84.1,2-3 hours,22-25,23,between 2 and 3 hours,4,4
S1525,23,5.3,2.9,0.9,No,91.6,5,Good,4,High School,Poor,4,No,84.1,2-3 hours,22-25,22,between 2 and 3 hours,3,3
S1525,23,5.3,2.9,0.9,No,91.6,5,Good,4,High School,Poor,4,No,84.1,2-3 hours,22-25,22,between 2 and 3 hours,4,2
S1525,23,5.3,2.9,0.9,No,91.6,5,Good,4,High School,Poor,4,No,84.1,2-3 hours,22-25,25,between 2 and 3 hours,4,5
S1525,23,5.3,2.9,0.9,No,91.6,5,Good,4,High School,Poor,4,No,84.1,2-3 hours,22-25,22,between 2 and 3 hours,1,2
S1525,23,5.3,2.9,0.9,No,91.6,5,Good,4,High School,Poor,4,No,84.1,2-3 hours,22-25,22,between 2 and 3 hours,4,4
S1525,23,5.3,2.9,0.9,No,91.6,5,Good,4,High School,Poor,4,No,84.1,2-3 hours,22-25,23,between 2 and 3 hours,2,1
S1525,23,5.3,2.9,0.9,No,91.6,5,Good,4,High School,Poor,4,No,84.1,2-3 hours,22-25,22,between 2 and 3 hours,2,4
S1525,23,5.3,2.9,0.9,No,91.6,5,Good,4,High School,Poor,4,No,84.1,2-3 hours,22-25,22,between 2 and 3 hours,3,5
S1525,23,5.3,2.9,0.9,No,91.6,5,Good,4,High School,Poor,4,No,84.1,2-3 hours,22-25,23,between 2 and 3 hours,3,2
S1525,23,5.3,2.9,0.9,No,91.6,5,Good,4,High School,Poor,4,No,84.1,2-3 hours,22-25,25,between 2 and 3 hours,2,5
S1525,23,5.3,2.9,0.9,No,91.6,5,Good,4,High School,Poor,4,No,84.1,2-3 hours,22-25,23,between 2 and 3 hours,4,2
S1525,23,5.3,2.9,0.9,No,91.6,5,Good,4,High School,Poor,4,No,84.1,2-3 hours,22-25,24,between 2 and 3 hours,3,4
S1526,19,2.8,3.1,4.5,No,95.9,6.3,Fair,2,None,Good,3,No,40.7,3-4 hours,18-21,21,between 3 and 4 hours,4,5
S1526,19,2.8,3.1,4.5,No,95.9,6.3,Fair,2,None,Good,3,No,40.7,3-4 hours,18-21,21,between 3 and 4 hours,5,3
S1526,19,2.8,3.1,4.5,No,95.9,6.3,Fair,2,None,Good,3,No,40.7,3-4 hours,18-21,21,between 3 and 4 hours,3,2
S1526,19,2.8,3.1,4.5,No,95.9,6.3,Fair,2,None,Good,3,No,40.7,3-4 hours,18-21,21,between 3 and 4 hours,3,3
S1526,19,2.8,3.1,4.5,No,95.9,6.3,Fair,2,None,Good,3,No,40.7,3-4 hours,18-21,20,between 3 and 4 hours,4,4
S1526,19,2.8,3.1,4.5,No,95.9,6.3,Fair,2,None,Good,3,No,40.7,3-4 hours,18-21,21,between 3 and 4 hours,5,1
S1526,19,2.8,3.1,4.5,No,95.9,6.3,Fair,2,None,Good,3,No,40.7,3-4 hours,18-21,19,between 3 and 4 hours,5,4
S1526,19,2.8,3.1,4.5,No,95.9,6.3,Fair,2,None,Good,3,No,40.7,3-4 hours,18-21,21,between 3 and 4 hours,3,1
S1526,19,2.8,3.1,4.5,No,95.9,6.3,Fair,2,None,Good,3,No,40.7,3-4 hours,18-21,21,between 3 and 4 hours,4,2
S1526,19,2.8,3.1,4.5,No,95.9,6.3,Fair,2,None,Good,3,No,40.7,3-4 hours,18-21,21,between 3 and 4 hours,4,1
S1526,19,2.8,3.1,4.5,No,95.9,6.3,Fair,2,None,Good,3,No,40.7,3-4 hours,18-21,21,between 3 and 4 hours,4,2
S1526,19,2.8,3.1,4.5,No,95.9,6.3,Fair,2,None,Good,3,No,40.7,3-4 hours,18-21,18,between 3 and 4 hours,5,5
S1526,19,2.8,3.1,4.5,No,95.9,6.3,Fair,2,None,Good,3,No,40.7,3-4 hours,18-21,21,between 3 and 4 hours,2,5
S1526,19,2.8,3.1,4.5,No,95.9,6.3,Fair,2,None,Good,3,No,40.7,3-4 hours,18-21,20,between 3 and 4 hours,3,3
S1526,19,2.8,3.1,4.5,No,95.9,6.3,Fair,2,None,Good,3,No,40.7,3-4 hours,18-21,20,between 3 and 4 hours,4,3
S1526,19,2.8,3.1,4.5,No,95.9,6.3,Fair,2,None,Good,3,No,40.7,3-4 hours,18-21,21,between 3 and 4 hours,2,2
S1526,19,2.8,3.1,4.5,No,95.9,6.3,Fair,2,None,Good,3,No,40.7,3-4 hours,18-21,21,between 3 and 4 hours,3,4
S1526,19,2.8,3.1,4.5,No,95.9,6.3,Fair,2,None,Good,3,No,40.7,3-4 hours,18-21,20,between 3 and 4 hours,3,4
S1526,19,2.8,3.1,4.5,No,95.9,6.3,Fair,2,None,Good,3,No,40.7,3-4 hours,18-21,20,between 3 and 4 hours,4,5
S1526,19,2.8,3.1,4.5,No,95.9,6.3,Fair,2,None,Good,3,No,40.7,3-4 hours,18-21,21,between 3 and 4 hours,3,3
S1526,19,2.8,3.1,4.5,No,95.9,6.3,Fair,2,None,Good,3,No,40.7,3-4 hours,18-21,20,between 3 and 4 hours,4,4
S1526,19,2.8,3.1,4.5,No,95.9,6.3,Fair,2,None,Good,3,No,40.7,3-4 hours,18-21,19,between 3 and 4 hours,4,3
S1526,19,2.8,3.1,4.5,No,95.9,6.3,Fair,2,None,Good,3,No,40.7,3-4 hours,18-21,21,between 3 and 4 hours,1,1
S1526,19,2.8,3.1,4.5,No,95.9,6.3,Fair,2,None,Good,3,No,40.7,3-4 hours,18-21,19,between 3 and 4 hours,3,5
S1526,19,2.8,3.1,4.5,No,95.9,6.3,Fair,2,None,Good,3,No,40.7,3-4 hours,18-21,20,between 3 and 4 hours,3,2
S1526,19,2.8,3.1,4.5,No,95.9,6.3,Fair,2,None,Good,3,No,40.7,3-4 hours,18-21,21,between 3 and 4 hours,5,5
S1526,19,2.8,3.1,4.5,No,95.9,6.3,Fair,2,None,Good,3,No,40.7,3-4 hours,18-21,21,between 3 and 4 hours,4,3
S1526,19,2.8,3.1,4.5,No,95.9,6.3,Fair,2,None,Good,3,No,40.7,3-4 hours,18-21,20,between 3 and 4 hours,1,1
S1526,19,2.8,3.1,4.5,No,95.9,6.3,Fair,2,None,Good,3,No,40.7,3-4 hours,18-21,20,between 3 and 4 hours,2,1
S1526,19,2.8,3.1,4.5,No,95.9,6.3,Fair,2,None,Good,3,No,40.7,3-4 hours,18-21,21,between 3 and 4 hours,5,5
S1526,19,2.8,3.1,4.5,No,95.9,6.3,Fair,2,None,Good,3,No,40.7,3-4 hours,18-21,19,between 3 and 4 hours,1,4
S1526,19,2.8,3.1,4.5,No,95.9,6.3,Fair,2,None,Good,3,No,40.7,3-4 hours,18-21,18,between 3 and 4 hours,4,5
S1526,19,2.8,3.1,4.5,No,95.9,6.3,Fair,2,None,Good,3,No,40.7,3-4 hours,18-21,19,between 3 and 4 hours,4,5
S1526,19,2.8,3.1,4.5,No,95.9,6.3,Fair,2,None,Good,3,No,40.7,3-4 hours,18-21,21,between 3 and 4 hours,3,5
S1526,19,2.8,3.1,4.5,No,95.9,6.3,Fair,2,None,Good,3,No,40.7,3-4 hours,18-21,20,between 3 and 4 hours,5,1
S1526,19,2.8,3.1,4.5,No,95.9,6.3,Fair,2,None,Good,3,No,40.7,3-4 hours,18-21,19,between 3 and 4 hours,4,3
S1526,19,2.8,3.1,4.5,No,95.9,6.3,Fair,2,None,Good,3,No,40.7,3-4 hours,18-21,19,between 3 and 4 hours,5,5
S1526,19,2.8,3.1,4.5,No,95.9,6.3,Fair,2,None,Good,3,No,40.7,3-4 hours,18-21,21,between 3 and 4 hours,3,1
S1526,19,2.8,3.1,4.5,No,95.9,6.3,Fair,2,None,Good,3,No,40.7,3-4 hours,18-21,21,between 3 and 4 hours,5,5
S1526,19,2.8,3.1,4.5,No,95.9,6.3,Fair,2,None,Good,3,No,40.7,3-4 hours,18-21,18,between 3 and 4 hours,5,5
S1526,19,2.8,3.1,4.5,No,95.9,6.3,Fair,2,None,Good,3,No,40.7,3-4 hours,18-21,18,between 3 and 4 hours,2,2
S1526,19,2.8,3.1,4.5,No,95.9,6.3,Fair,2,None,Good,3,No,40.7,3-4 hours,18-21,18,between 3 and 4 hours,3,5
S1526,19,2.8,3.1,4.5,No,95.9,6.3,Fair,2,None,Good,3,No,40.7,3-4 hours,18-21,21,between 3 and 4 hours,5,4
S1526,19,2.8,3.1,4.5,No,95.9,6.3,Fair,2,None,Good,3,No,40.7,3-4 hours,18-21,21,between 3 and 4 hours,1,2
S1526,19,2.8,3.1,4.5,No,95.9,6.3,Fair,2,None,Good,3,No,40.7,3-4 hours,18-21,21,between 3 and 4 hours,4,5
S1526,19,2.8,3.1,4.5,No,95.9,6.3,Fair,2,None,Good,3,No,40.7,3-4 hours,18-21,21,between 3 and 4 hours,2,2
S1528,18,3.9,3.4,3.2,No,65.3,5.1,Fair,6,High School,Average,9,Yes,77,3-4 hours,18-21,21,between 3 and 4 hours,4,5
S1528,18,3.9,3.4,3.2,No,65.3,5.1,Fair,6,High School,Average,9,Yes,77,3-4 hours,18-21,21,between 3 and 4 hours,5,3
S1528,18,3.9,3.4,3.2,No,65.3,5.1,Fair,6,High School,Average,9,Yes,77,3-4 hours,18-21,21,between 3 and 4 hours,3,2
S1528,18,3.9,3.4,3.2,No,65.3,5.1,Fair,6,High School,Average,9,Yes,77,3-4 hours,18-21,21,between 3 and 4 hours,3,3
S1528,18,3.9,3.4,3.2,No,65.3,5.1,Fair,6,High School,Average,9,Yes,77,3-4 hours,18-21,20,between 3 and 4 hours,4,4
S1528,18,3.9,3.4,3.2,No,65.3,5.1,Fair,6,High School,Average,9,Yes,77,3-4 hours,18-21,21,between 3 and 4 hours,5,1
S1528,18,3.9,3.4,3.2,No,65.3,5.1,Fair,6,High School,Average,9,Yes,77,3-4 hours,18-21,19,between 3 and 4 hours,5,4
S1528,18,3.9,3.4,3.2,No,65.3,5.1,Fair,6,High School,Average,9,Yes,77,3-4 hours,18-21,21,between 3 and 4 hours,3,1
S1528,18,3.9,3.4,3.2,No,65.3,5.1,Fair,6,High School,Average,9,Yes,77,3-4 hours,18-21,21,between 3 and 4 hours,4,2
S1528,18,3.9,3.4,3.2,No,65.3,5.1,Fair,6,High School,Average,9,Yes,77,3-4 hours,18-21,21,between 3 and 4 hours,4,1
S1528,18,3.9,3.4,3.2,No,65.3,5.1,Fair,6,High School,Average,9,Yes,77,3-4 hours,18-21,21,between 3 and 4 hours,4,2
S1528,18,3.9,3.4,3.2,No,65.3,5.1,Fair,6,High School,Average,9,Yes,77,3-4 hours,18-21,18,between 3 and 4 hours,5,5
S1528,18,3.9,3.4,3.2,No,65.3,5.1,Fair,6,High School,Average,9,Yes,77,3-4 hours,18-21,21,between 3 and 4 hours,2,5
S1528,18,3.9,3.4,3.2,No,65.3,5.1,Fair,6,High School,Average,9,Yes,77,3-4 hours,18-21,20,between 3 and 4 hours,3,3
S1528,18,3.9,3.4,3.2,No,65.3,5.1,Fair,6,High School,Average,9,Yes,77,3-4 hours,18-21,20,between 3 and 4 hours,4,3
S1528,18,3.9,3.4,3.2,No,65.3,5.1,Fair,6,High School,Average,9,Yes,77,3-4 hours,18-21,21,between 3 and 4 hours,2,2
S1528,18,3.9,3.4,3.2,No,65.3,5.1,Fair,6,High School,Average,9,Yes,77,3-4 hours,18-21,21,between 3 and 4 hours,3,4
S1528,18,3.9,3.4,3.2,No,65.3,5.1,Fair,6,High School,Average,9,Yes,77,3-4 hours,18-21,20,between 3 and 4 hours,3,4
S1528,18,3.9,3.4,3.2,No,65.3,5.1,Fair,6,High School,Average,9,Yes,77,3-4 hours,18-21,20,between 3 and 4 hours,4,5
S1528,18,3.9,3.4,3.2,No,65.3,5.1,Fair,6,High School,Average,9,Yes,77,3-4 hours,18-21,21,between 3 and 4 hours,3,3
S1528,18,3.9,3.4,3.2,No,65.3,5.1,Fair,6,High School,Average,9,Yes,77,3-4 hours,18-21,20,between 3 and 4 hours,4,4
S1528,18,3.9,3.4,3.2,No,65.3,5.1,Fair,6,High School,Average,9,Yes,77,3-4 hours,18-21,19,between 3 and 4 hours,4,3
S1528,18,3.9,3.4,3.2,No,65.3,5.1,Fair,6,High School,Average,9,Yes,77,3-4 hours,18-21,21,between 3 and 4 hours,1,1
S1528,18,3.9,3.4,3.2,No,65.3,5.1,Fair,6,High School,Average,9,Yes,77,3-4 hours,18-21,19,between 3 and 4 hours,3,5
S1528,18,3.9,3.4,3.2,No,65.3,5.1,Fair,6,High School,Average,9,Yes,77,3-4 hours,18-21,20,between 3 and 4 hours,3,2
S1528,18,3.9,3.4,3.2,No,65.3,5.1,Fair,6,High School,Average,9,Yes,77,3-4 hours,18-21,21,between 3 and 4 hours,5,5
S1528,18,3.9,3.4,3.2,No,65.3,5.1,Fair,6,High School,Average,9,Yes,77,3-4 hours,18-21,21,between 3 and 4 hours,4,3
S1528,18,3.9,3.4,3.2,No,65.3,5.1,Fair,6,High School,Average,9,Yes,77,3-4 hours,18-21,20,between 3 and 4 hours,1,1
S1528,18,3.9,3.4,3.2,No,65.3,5.1,Fair,6,High School,Average,9,Yes,77,3-4 hours,18-21,20,between 3 and 4 hours,2,1
S1528,18,3.9,3.4,3.2,No,65.3,5.1,Fair,6,High School,Average,9,Yes,77,3-4 hours,18-21,21,between 3 and 4 hours,5,5
S1528,18,3.9,3.4,3.2,No,65.3,5.1,Fair,6,High School,Average,9,Yes,77,3-4 hours,18-21,19,between 3 and 4 hours,1,4
S1528,18,3.9,3.4,3.2,No,65.3,5.1,Fair,6,High School,Average,9,Yes,77,3-4 hours,18-21,18,between 3 and 4 hours,4,5
S1528,18,3.9,3.4,3.2,No,65.3,5.1,Fair,6,High School,Average,9,Yes,77,3-4 hours,18-21,19,between 3 and 4 hours,4,5
S1528,18,3.9,3.4,3.2,No,65.3,5.1,Fair,6,High School,Average,9,Yes,77,3-4 hours,18-21,21,between 3 and 4 hours,3,5
S1528,18,3.9,3.4,3.2,No,65.3,5.1,Fair,6,High School,Average,9,Yes,77,3-4 hours,18-21,20,between 3 and 4 hours,5,1
S1528,18,3.9,3.4,3.2,No,65.3,5.1,Fair,6,High School,Average,9,Yes,77,3-4 hours,18-21,19,between 3 and 4 hours,4,3
S1528,18,3.9,3.4,3.2,No,65.3,5.1,Fair,6,High School,Average,9,Yes,77,3-4 hours,18-21,19,between 3 and 4 hours,5,5
S1528,18,3.9,3.4,3.2,No,65.3,5.1,Fair,6,High School,Average,9,Yes,77,3-4 hours,18-21,21,between 3 and 4 hours,3,1
S1528,18,3.9,3.4,3.2,No,65.3,5.1,Fair,6,High School,Average,9,Yes,77,3-4 hours,18-21,21,between 3 and 4 hours,5,5
S1528,18,3.9,3.4,3.2,No,65.3,5.1,Fair,6,High School,Average,9,Yes,77,3-4 hours,18-21,18,between 3 and 4 hours,5,5
S1528,18,3.9,3.4,3.2,No,65.3,5.1,Fair,6,High School,Average,9,Yes,77,3-4 hours,18-21,18,between 3 and 4 hours,2,2
S1528,18,3.9,3.4,3.2,No,65.3,5.1,Fair,6,High School,Average,9,Yes,77,3-4 hours,18-21,18,between 3 and 4 hours,3,5
S1528,18,3.9,3.4,3.2,No,65.3,5.1,Fair,6,High School,Average,9,Yes,77,3-4 hours,18-21,21,between 3 and 4 hours,5,4
S1528,18,3.9,3.4,3.2,No,65.3,5.1,Fair,6,High School,Average,9,Yes,77,3-4 hours,18-21,21,between 3 and 4 hours,1,2
S1528,18,3.9,3.4,3.2,No,65.3,5.1,Fair,6,High School,Average,9,Yes,77,3-4 hours,18-21,21,between 3 and 4 hours,4,5
S1528,18,3.9,3.4,3.2,No,65.3,5.1,Fair,6,High School,Average,9,Yes,77,3-4 hours,18-21,21,between 3 and 4 hours,2,2
S1529,18,3.1,3.2,1.6,No,84.8,7.5,Fair,6,Master,Good,1,No,65.7,3-4 hours,18-21,21,between 3 and 4 hours,4,5
